[2025-01-25T15:53:28.676+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-25T15:53:28.691+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: pull_gazettes_data.generate_indexes_task scheduled__2025-01-24T00:00:00+00:00 [queued]>
[2025-01-25T15:53:28.700+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: pull_gazettes_data.generate_indexes_task scheduled__2025-01-24T00:00:00+00:00 [queued]>
[2025-01-25T15:53:28.700+0000] {taskinstance.py:2865} INFO - Starting attempt 9 of 10
[2025-01-25T15:53:28.713+0000] {taskinstance.py:2888} INFO - Executing <Task(GenerateIndexTask): generate_indexes_task> on 2025-01-24 00:00:00+00:00
[2025-01-25T15:53:28.724+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=13971) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-01-25T15:53:28.726+0000] {standard_task_runner.py:72} INFO - Started process 13984 to run task
[2025-01-25T15:53:28.726+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'pull_gazettes_data', 'generate_indexes_task', 'scheduled__2025-01-24T00:00:00+00:00', '--job-id', '87', '--raw', '--subdir', 'DAGS_FOLDER/dag_script.py', '--cfg-path', '/tmp/tmptcldv2g_']
[2025-01-25T15:53:28.727+0000] {standard_task_runner.py:105} INFO - Job 87: Subtask generate_indexes_task
[2025-01-25T15:53:28.771+0000] {task_command.py:467} INFO - Running <TaskInstance: pull_gazettes_data.generate_indexes_task scheduled__2025-01-24T00:00:00+00:00 [running]> on host 41bcec3d818b
[2025-01-25T15:53:28.834+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='***@example.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='pull_gazettes_data' AIRFLOW_CTX_TASK_ID='generate_indexes_task' AIRFLOW_CTX_EXECUTION_DATE='2025-01-24T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='9' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-24T00:00:00+00:00'
[2025-01-25T15:53:28.836+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-01-25T15:53:30.352+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-16-16.md
[2025-01-25T15:53:30.352+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-17-17.md
[2025-01-25T15:53:30.352+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-18-18.md
[2025-01-25T15:53:30.353+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-19-19.md
[2025-01-25T15:53:30.353+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-2-2.md
[2025-01-25T15:53:30.354+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-20-20.md
[2025-01-25T15:53:30.354+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-21-21.md
[2025-01-25T15:53:30.354+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-22-22.md
[2025-01-25T15:53:30.355+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-23-23.md
[2025-01-25T15:53:30.355+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-24-24.md
[2025-01-25T15:53:30.356+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-25-25.md
[2025-01-25T15:53:30.356+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-26-26.md
[2025-01-25T15:53:30.356+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-27-27.md
[2025-01-25T15:53:30.357+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-28-28.md
[2025-01-25T15:53:30.357+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-29-29.md
[2025-01-25T15:53:30.358+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-3-3.md
[2025-01-25T15:53:30.358+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-30-30.md
[2025-01-25T15:53:30.358+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-31-31.md
[2025-01-25T15:53:30.359+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-32-32.md
[2025-01-25T15:53:30.359+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-33-33.md
[2025-01-25T15:53:30.360+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-34-34.md
[2025-01-25T15:53:30.360+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-35-35.md
[2025-01-25T15:53:30.360+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-36-36.md
[2025-01-25T15:53:30.361+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-37-37.md
[2025-01-25T15:53:30.361+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-38-38.md
[2025-01-25T15:53:30.361+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-4-4.md
[2025-01-25T15:53:30.362+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-5-5.md
[2025-01-25T15:53:30.362+0000] {logging_mixin.py:190} INFO - 3106200_2024-11-29_7143-page-6-6.md
